CustomerID,InternalObligorID,OriginalInternalObligorID,ObligorName,InternalCreditFacilityID,OriginalInternalCreditFacilityID,City,Country,ZipCodeForeignMailingCode,IndustryCode,IndustryCodeType,EntityIndustryCode,StockExchange,TKR,CUSIP,ObligorLEI,PSRLEI,OriginationDate,MaturityDate,CurrentMaturityDate,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposureGlobal,NetSalesCurrent,NetSalesPriorYear,OperatingIncome,RetainedEarnings,ProbabilityOfDefault,LGD,EAD,ASC32620,GuarantorFlag,GuarantorName,GuarantorTIN,GuarantorInternalID,GuarantorInternalRiskRating,CollateralMarketValue,SecurityType,ParticipationFlag,ParticipationInterest,InternalRating,TIN,OtherFacilityType,OtherFacilityPurpose,LineReportedOnFRY9C,LineOfBusiness,CumulativeChargeoffs,PastDue,NonAccrualDate,LienPosition,InterestRateVariability,InterestRate,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,TaxStatus,EntityInternalID,EntityName,EntityInternalRiskRating,DateFinancials,DateLastAudit,DepreciationAmortization,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsCurrent,TotalAssetsPriorYear,AccountsPayableCurrent,AccountsPayablePriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,MinorityInterest,TotalLiabilities,CapitalExpenditures,SNCInternalCreditID,LOCOM,CommittedExposureGlobalParValue,UtilizedExposureGlobalParValue,CommittedExposureGlobalFairValue,UtilizedExposureGlobalFairValue,SpecialPurposeEntityFlag,RenewalDate,CreditFacilityCurrency,PrepaymentPenaltyFlag,LeveragedLoanFlag,DispositionFlag,DispositionScheduleShift,SyndicatedLoanFlag,TargetHold,PCDNoncreditDiscount
CUST-29404592,IOB-29404592,IOB-29404592,Escobar PLC,FAC-29404592,FAC-29404592,South Caitlinburgh,US,18098,541511,1,541511,NASDAQ,VYLE,NA,549300EODZQCWSBTKKMX,549300EODZQCWSBTKKMX,2021-04-20,2023-04-20,2023-04-20,6,11,$16.02M,$9.68M,105627591,91783269,17708186,12880178,0.25,0.0905,14819494,362476,4,,,NA,NA,$43.02M,0,5,0.886,B,054908432,NA,NA,11,Middle Market,682037,0,9999-12-31,3,1,0.069,5,NA,NONE,0.049,1,ENT-29404592,Escobar PLC,B,2025-02-25,2023-04-01,3197966,860346,16847840,15860619,6136110,14819341,13367895,23184739,22114297,44140190,50438247,90458289,77001693,211600172,188272819,12723950,14337692,20852194,11909548,45485692,49099209,49638149,NA,95123841,10769942,SNC-29404592,2,16021075,9678380,15596626,8842501,1,2024-11-11,USD,1,1,0,NA,3,0.3806,0
CUST-73245110,IOB-73245110,IOB-73245110,Clements-Conrad,FAC-73245110,FAC-73245110,Veronicachester,US,31411,522110,1,522110,NASDAQ,JNIM,NA,549300YXRBCBTSQKYUGW,549300YXRBCBTSQKYUGW,2024-07-16,2026-07-16,2026-07-16,7,1,$20.65M,$8.57M,146973138,146294192,38674222,43295704,0.069,0.0284,17231786,40457,4,,,NA,NA,$34.64M,0,1,1.0,AAA,631452121,NA,NA,7,Small Business,635195,0,9999-12-31,1,2,0.0709,2,0.0183,0.1209,NONE,1,ENT-73245110,Clements-Conrad,AAA,2024-05-01,2024-03-08,5289702,876027,37798195,41512297,18130817,26004029,22189481,28162316,28004698,72297162,61868851,103458107,103486127,279241396,248841198,19778483,18088620,15053599,10132941,44965023,51384325,105911025,14340287,150876048,11484230,NA,3,NA,NA,NA,NA,1,2024-11-16,USD,3,1,0,NA,3,0.8782,0
CUST-15819181,IOB-15819181,IOB-15819181,Taylor and Sons,FAC-15819181,FAC-15819181,Andrewbury,US,97888,522110,1,522110,NYSE,TKOP,NA,549300FVLORSZGQKZHBX,549300FVLORSZGQKZHBX,2020-11-22,2022-11-22,2022-11-22,6,12,$16.84M,$13.23M,97092485,90665964,28112918,21170669,0.25,0.2156,15580833,907899,4,,,NA,NA,$27.09M,1,1,1.0,BB,NA,NA,NA,1,Middle Market,0,0,9999-12-31,1,2,0.0595,7,0.0168,NONE,0.0395,1,ENT-15819181,Taylor and Sons,BB,2024-06-28,2023-07-18,3804384,655170,27457748,26219704,12375927,16130660,14607259,16254343,14295998,44760930,46913519,87941428,49130600,181832958,155700559,10076040,11490292,15446342,12845993,38368375,39803316,53670381,NA,92038756,5509438,NA,3,NA,NA,NA,NA,1,2024-12-28,USD,2,1,0,NA,1,0.39,0
CUST-49853434,IOB-49853434,IOB-49853434,Sanders Ltd,FAC-49853434,FAC-49853434,Ronaldstad,US,53691,488510,1,488510,NASDAQ,NYXJ,NA,549300TZLDXBBSEQOTJC,549300TZLDXBBSEQOTJC,2023-01-21,2026-01-20,2026-01-20,7,11,$15.70M,$5.60M,137505444,139571819,28642098,19009296,0.127,0.1019,13554823,203218,3,Miller-Sherman,189382552,GUAR-3758023,AA,$41.89M,1,4,0.927,AA,894334929,NA,NA,5,Commercial Real Estate,571759,0,9999-12-31,1,1,0.0392,5,NA,0.0892,NONE,1,ENT-49853434,Sanders Ltd,AA,2024-12-19,2024-01-10,4949203,521744,28120354,29683547,8138546,27021603,26927520,22697695,21624436,57857844,56354982,124205093,95892105,277955042,287289370,17071687,15287197,16328961,15023945,48424593,53903425,78862150,NA,127286743,14940395,NA,3,NA,NA,NA,NA,1,2024-07-25,USD,3,1,0,NA,1,0.6918,0
CUST-55875450,IOB-55875450,IOB-55875450,Moody PLC,FAC-55875450,FAC-55875450,New Michele,US,37614,488510,1,488510,NASDAQ,SJUL,NA,549300BFSHOOOMMMRFSY,549300BFSHOOOMMMRFSY,2023-09-15,2024-09-14,2024-09-14,6,11,$20.98M,$16.87M,279593097,238579441,73374126,92354280,0.2234,0.1578,19127082,739538,4,,,NA,NA,$29.89M,0,1,1.0,AA,714030178,NA,NA,3,Commercial Real Estate,0,0,9999-12-31,1,1,0.0217,5,NA,NONE,NONE,1,ENT-55875450,Moody PLC,AA,2024-06-30,2023-05-27,10289452,1179647,72194479,72413438,34205552,30870918,28328130,61592778,53329564,126669248,126159948,234787628,179179545,540636421,463260451,21505681,22386278,36291169,34515733,92312583,99123180,221657961,NA,313970544,32702608,NA,2,NA,NA,NA,NA,1,2024-07-22,USD,1,1,0,NA,1,0.4343,0
CUST-70727226,IOB-70727226,IOB-70727226,Strickland Inc,FAC-70727226,FAC-70727226,East Tanya,CA,39018,522110,1,522110,,NA,889730,549300XKBOATLXWKMCKE,549300XKBOATLXWKMCKE,2021-07-31,2022-07-31,2022-07-31,6,11,$9.84M,$7.00M,146685596,157564662,38284641,55524703,0.231,0.1411,9006226,320703,4,,,NA,NA,$22.18M,0,1,1.0,A,658483117,NA,NA,5,Middle Market,0,0,9999-12-31,1,2,0.0477,1,0.0259,0.0977,0.0277,1,ENT-70727226,Strickland Inc,A,2024-06-05,2024-01-01,4019282,561877,37722764,42355762,18778881,14771667,12809754,25306546,22507764,58857094,57070828,142145563,86372025,287374682,245423952,10115987,8733925,15733133,10720719,36569839,34108092,104858292,10890146,141428131,12341585,NA,2,NA,NA,NA,NA,1,2024-05-03,USD,3,1,0,NA,1,0.6058,0
CUST-75611672,IOB-75611672,IOB-75611672,Evans-Garcia,FAC-75611672,FAC-75611672,North Wayneside,US,45393,522110,1,522110,NYSE,HWBI,999768,549300CGXUDMJRADMVCY,549300CGXUDMJRADMVCY,2023-01-31,2025-01-30,2025-01-30,7,11,$20.75M,$16.03M,233290405,232904155,69271532,44677718,0.25,0.0968,19191456,502090,4,,,NA,NA,$61.02M,0,1,1.0,BB,395179615,NA,NA,10,Corporate Banking,582199,0,9999-12-31,4,1,0.0442,5,NA,0.0942,0.0242,1,ENT-75611672,Evans-Garcia,BB,2024-10-15,2023-06-04,11172806,763185,68508347,75638395,21664059,26617493,27928574,40034743,35201298,88316295,97907097,182914819,163236442,434467556,407172682,22254647,19663778,39938075,36712308,98905030,107628148,139718177,NA,238623207,30560077,NA,3,NA,NA,NA,NA,1,2024-12-10,USD,3,1,0,NA,4,0.6937,0
CUST-72579292,IOB-72579292,IOB-72579292,Hogan-Nguyen,FAC-72579292,FAC-72579292,Rowebury,US,81179,541511,1,541511,NYSE,HTCR,354130,549300VMZADZGORJSXEP,549300VMZADZGORJSXEP,2024-02-17,2026-02-16,2026-02-16,7,11,$13.52M,$6.35M,120399842,131176020,24777071,23580259,0.1729,0.0599,11982019,139975,1,"Rodriguez, Abbott and Valencia",238408880,GUAR-45372736,BBB,$35.51M,0,1,1.0,CCC,489216039,NA,NA,8,Commercial Real Estate,0,0,9999-12-31,1,1,0.0568,5,NA,NONE,0.0368,1,ENT-72579292,Hogan-Nguyen,CCC,2024-08-22,2024-03-02,3734031,648051,24129020,20751321,10398851,20860900,22865908,21830441,23785967,53090192,60540166,113506900,53825663,220422755,236275361,14517101,16644216,23727413,6584916,44829430,47857911,63716135,23593130,108545565,8914251,NA,3,13517010,6345675,14022170,5829175,1,2024-04-02,USD,2,1,0,NA,4,0.9761,0
CUST-69640213,IOB-69640213,IOB-69640213,Erickson-Parker,FAC-69640213,FAC-69640213,West Kathryn,US,53249,488510,1,488510,NYSE,ARRF,NA,549300JOOUQWWIOUWTKJ,549300JOOUQWWIOUWTKJ,2021-02-18,2025-02-17,2025-02-17,14,12,$9.84M,$4.45M,129769623,144556427,29693267,22101884,0.25,0.127,9098839,312311,4,,,NA,NA,$24.90M,0,1,1.0,CCC,207502141,NA,NA,6,Corporate Banking,231792,0,9999-12-31,1,1,0.0644,5,NA,NONE,NONE,1,ENT-69640213,Erickson-Parker,CCC,2024-11-08,2023-06-05,4993426,344417,29348850,30716058,19358287,13920009,12153885,23882543,26507615,57160839,52282673,96568211,55463817,209192867,225707929,10057093,10839279,36429132,8815455,55301680,60401535,54975286,16889997,110276966,10395176,NA,3,9836583,4451970,9185560,4353812,1,2024-10-07,USD,1,1,0,NA,2,0.4715,0
CUST-11358654,IOB-11358654,IOB-11358654,Bates and Sons,FAC-11358654,FAC-11358654,Brandonhaven,US,43771,541511,1,541511,NYSE,SOMR,NA,549300JTSQCHBSSJSVPY,549300JTSQCHBSSJSVPY,2021-06-07,2023-06-07,2023-06-07,14,1,$17.23M,$13.85M,255338972,264634165,59718096,67376231,0.25,0.2546,15939314,1096797,1,"Jimenez, Roberts and English",139485534,GUAR-91404836,AAA,$28.18M,0,1,1.0,AAA,273768357,NA,NA,5,Middle Market,0,0,9999-12-31,2,1,0.0742,5,NA,0.1242,0.0542,1,ENT-11358654,Bates and Sons,AAA,2025-02-06,2023-06-25,11300470,612757,59105339,51639787,18882576,45822577,39425794,53182175,61086708,117887328,130466946,206461545,108635590,432984463,476028337,35727567,31600314,30326981,38085140,104139688,109425826,186835284,29199152,290974972,16484867,NA,3,NA,NA,NA,NA,1,2024-06-14,USD,3,1,0,NA,2,0.9033,0
CUST-87082383,IOB-87082383,IOB-87082383,"Chavez, Lane and Stout",FAC-87082383,FAC-87082383,North Eric,US,17568,522110,1,522110,NYSE,QMCJ,NA,549300UMELRIMNWSIXJV,549300UMELRIMNWSIXJV,2021-10-30,2024-10-29,2024-10-29,6,11,$13.61M,$8.06M,156796682,177989214,37646516,46816978,0.188,0.1225,12165524,313351,4,,,NA,NA,$27.90M,0,1,1.0,BBB,486454667,NA,NA,9,Corporate Banking,0,120,2024-09-28,1,2,0.0368,1,0.0279,NONE,NONE,1,ENT-87082383,"Chavez, Lane and Stout",BBB,2024-05-29,2023-05-09,3902894,452346,37194170,35396136,20424111,24649201,24742875,28121309,31763752,73194621,70933237,99540352,101420265,274155238,242394769,17342362,17380924,43094706,15558243,75995311,80606526,124986827,NA,200982138,12928360,NA,3,NA,NA,NA,NA,1,2024-11-24,USD,1,2,0,NA,3,0.7071,0
CUST-76676331,IOB-76676331,IOB-76676331,Rowe-Steele,FAC-76676331,FAC-76676331,Martinstad,US,13211,488510,1,488510,NASDAQ,VMHO,720186,549300IVTLFYCUVICQEC,549300IVTLFYCUVICQEC,2024-08-18,2026-08-18,2026-08-18,6,1,$15.30M,$10.89M,94025715,90749075,20538551,17849089,0.1015,0.0363,13017655,56371,1,Kennedy-Collins,567241839,GUAR-66095096,CCC,$29.73M,1,1,1.0,A,416280736,NA,NA,10,Commercial Real Estate,0,0,9999-12-31,2,2,0.0634,7,0.0335,0.1134,0.0434,2,ENT-76676331,Rowe-Steele,A,2024-05-01,2023-04-18,3738042,778026,19760525,19953146,8921658,10196076,9888262,22661463,24755536,41779197,38220253,73964681,68327479,184071357,160181723,7302610,8073417,16997928,4636761,28937299,29306547,70020667,NA,98957966,8378856,NA,3,NA,NA,NA,NA,1,2024-10-12,USD,1,1,0,NA,2,0.624,0
CUST-32756578,IOB-32756578,IOB-32756578,Villa-Jones,FAC-32756578,FAC-32756578,Brianstad,US,97510,541511,1,541511,NYSE,XVTV,NA,549300RQGDHATSJOCBMS,549300RQGDHATSJOCBMS,2024-04-03,2028-04-02,2028-04-02,6,1,$13.36M,$5.25M,70186763,73257203,17233331,14486409,0.25,0.1097,12355701,366329,4,,,NA,NA,$24.80M,0,5,0.5086,BBB,NA,NA,NA,2,Corporate Banking,0,0,9999-12-31,1,4,0.0431,7,0.0202,0.0931,NONE,1,ENT-32756578,Villa-Jones,BBB,2024-07-11,2023-03-25,2263091,459656,16773675,16712540,4422101,12882641,12381752,13158639,13056026,30463381,29952763,70042402,43386119,143891902,126115569,10075039,9021948,7452958,10983460,28511457,30851154,55590976,NA,84102433,6647870,SNC-32756578,3,13357515,5245173,12681377,5600322,1,2025-02-09,USD,1,1,0,NA,0,NA,0
CUST-22980207,IOB-22980207,IOB-22980207,"Long, Moore and Turner",FAC-22980207,FAC-22980207,East Kristentown,US,84430,541511,1,541511,,NA,NA,549300GMPGIMLQXKJUOC,549300GMPGIMLQXKJUOC,2022-03-24,2025-03-23,2025-03-23,6,11,$12.53M,$9.64M,154660613,145403683,30757892,39755233,0.25,0.1727,11587852,540870,4,,,NA,NA,$35.48M,0,1,1.0,AA,194719219,NA,NA,6,Corporate Banking,0,0,9999-12-31,1,2,0.048,2,0.0386,NONE,NONE,2,ENT-22980207,"Long, Moore and Turner",AA,2024-09-11,2024-01-27,4562648,700362,30057530,30857645,13537906,19886007,18115494,34981109,33790427,68405022,68636411,123253712,97577176,289235910,320957321,17782501,17289485,41062978,20375505,79220984,80968494,121009380,NA,200230364,10823886,NA,3,NA,NA,NA,NA,1,2024-10-01,USD,3,1,0,NA,2,0.5035,0
CUST-95163590,IOB-95163590,IOB-95163590,Jimenez-Collins,FAC-95163590,FAC-95163590,Lake Sonya,US,21301,522110,1,522110,NASDAQ,YIUS,NA,549300YKPBMVMMRMZPYQ,549300YKPBMVMMRMZPYQ,2022-07-25,2024-07-24,2024-07-24,7,11,$11.62M,$5.57M,99772602,108884950,19137780,13601315,0.2421,0.1709,10701253,480638,2,Ellis PLC,481949610,GUAR-86316871,AAA,$27.18M,0,1,1.0,BB,516777236,NA,NA,9,Middle Market,406678,0,9999-12-31,1,2,0.0247,2,0.0156,NONE,0.0047,1,ENT-95163590,Jimenez-Collins,BB,2024-11-15,2023-11-07,3018105,591777,18546003,15797979,5995746,18646943,19663659,16092638,17744102,40735327,37585238,78950454,45703694,165389475,175814472,14918604,13625664,27206008,8795625,50920237,47750682,45988368,NA,96908605,4671040,NA,3,NA,NA,NA,NA,1,2024-09-24,USD,2,2,0,NA,4,0.2932,0
CUST-32945059,IOB-32945059,IOB-32945059,"Wright, Evans and Mitchell",FAC-32945059,FAC-32945059,South Tristanmouth,CA,15313,522110,1,522110,NASDAQ,ZDJC,NA,549300HXFTTZZFWJCFWJ,549300HXFTTZZFWJCFWJ,2021-04-24,2023-04-24,2023-04-24,6,11,$27.12M,$16.70M,261177911,240387113,51054825,40331786,0.25,0.2279,25082683,1544957,4,,,NA,NA,$72.75M,1,1,1.0,AAA,876967768,NA,NA,1,Commercial Real Estate,0,0,9999-12-31,1,2,0.0238,2,0.0267,NONE,0.0038,1,ENT-32945059,"Wright, Evans and Mitchell",AAA,2024-10-10,2023-09-29,9858111,1486018,49568807,44065627,27815038,48750110,49800321,62870742,71225958,139435890,136189175,196125144,202289725,537850759,566110523,30946901,26697505,55611518,39599929,126158348,139187302,175077765,NA,301236113,25371812,NA,3,NA,NA,NA,NA,1,2024-08-22,USD,3,2,0,NA,0,NA,0
CUST-9422861,IOB-9422861,IOB-9422861,Bailey-Robinson,FAC-9422861,FAC-9422861,Christophertown,US,38233,522110,1,522110,NASDAQ,LBSZ,508394,549300WTHEIKAGLKYHMT,549300WTHEIKAGLKYHMT,2024-04-04,2025-04-04,2025-04-04,6,12,$6.26M,$3.60M,44400621,42651776,9123083,5039180,0.1766,0.0899,5563681,99413,2,"Johnson, Thompson and Morton",190799437,GUAR-54499748,A,$15.75M,1,4,0.7786,BB,495625842,NA,NA,8,Small Business,0,0,9999-12-31,2,4,0.0231,2,0.02,0.0731,NONE,1,ENT-9422861,Bailey-Robinson,BB,2024-04-15,2023-06-08,965306,208857,8914226,8956644,3408159,8149646,6963122,8343294,7936171,19901099,17031326,28849186,25106645,73856930,73698830,5878233,5932790,9724905,1828899,17432037,17244268,34872234,NA,52304271,4211745,NA,3,NA,NA,NA,NA,1,2024-11-13,USD,2,2,0,NA,4,0.1687,0
CUST-55344651,IOB-55344651,IOB-55344651,"Lamb, Brown and Hall",FAC-55344651,FAC-55344651,Angelamouth,US,91674,541511,1,541511,NYSE,PIFL,NA,549300NNQNMAGCNSBZMU,549300NNQNMAGCNSBZMU,2022-05-21,2023-05-21,2023-05-21,6,11,$17.69M,$11.37M,188965346,198206168,43888582,60533551,0.0626,0.0466,14707562,51640,1,Morgan-Richard,193677587,GUAR-55602802,A,$30.88M,0,1,1.0,AA,875702769,NA,NA,7,Small Business,0,0,9999-12-31,4,1,0.0518,5,NA,0.1018,0.0318,1,ENT-55344651,"Lamb, Brown and Hall",AA,2024-10-06,2024-02-07,7798685,639550,43249032,46176479,21159103,35829249,39561163,34299988,31997470,91288340,104479139,153233146,144098999,388620485,349433669,28407065,31047730,54701508,15208085,98316658,104952477,116312933,NA,214629591,24352727,NA,3,NA,NA,NA,NA,2,2025-03-17,USD,1,1,0,NA,0,NA,468533
CUST-50958850,IOB-50958850,IOB-50958850,Jackson Group,FAC-50958850,FAC-50958850,Port Lauraborough,US,80989,541511,1,541511,,NA,245610,549300MAQTITTNQOSHOL,549300MAQTITTNQOSHOL,2024-03-22,2026-03-22,2026-03-22,6,11,$28.24M,$15.81M,153604251,138201574,33306201,23620273,0.0375,0.0411,23122570,43529,4,,,NA,NA,$43.90M,6,5,0.7406,AA,090317402,NA,NA,11,Corporate Banking,0,0,9999-12-31,1,1,0.0208,5,NA,NONE,0.0008,1,ENT-50958850,Jackson Group,AA,2024-03-22,2023-08-28,4513126,1438873,31867328,30865475,22317112,30214765,29243001,36161849,39124470,88693726,83638181,106419472,89596416,284709614,308740429,26832232,28953956,41633110,17260159,85725501,94351402,109637851,NA,195363352,13905276,SNC-50958850,3,NA,NA,NA,NA,1,2024-05-20,USD,2,1,0,NA,2,0.3284,0
CUST-3904576,IOB-3904576,IOB-3904576,"Baldwin, Walker and Kennedy",FAC-3904576,FAC-3904576,East Heatherberg,US,01733,541511,1,541511,NYSE,UAXL,244010,549300ACSRNGGEMQJDWD,549300ACSRNGGEMQJDWD,2023-11-25,2025-11-24,2025-11-24,6,12,$12.06M,$6.46M,151231581,170215369,44256302,47669462,0.25,0.1895,11153082,571218,4,,,NA,NA,$28.72M,0,1,1.0,BB,700424809,NA,NA,7,Commercial Real Estate,453220,0,9999-12-31,1,1,0.072,5,NA,NONE,0.052,1,ENT-3904576,"Baldwin, Walker and Kennedy",BB,2024-12-29,2024-01-08,6357923,571552,43684750,43903589,19036672,19395390,18540346,36206266,41055622,74638328,83428294,116112462,107698996,298449786,296331007,14532227,13244730,33002672,9427218,56962117,54083787,112215660,NA,169177777,11536267,NA,3,12057387,6456428,13120328,6465364,1,2024-05-17,USD,3,1,0,NA,1,0.7965,0
CUST-12858183,IOB-12858183,IOB-12858183,"Jackson, Robinson and Collins",FAC-12858183,FAC-12858183,North Danielport,CA,67874,488510,1,488510,NASDAQ,FIGM,NA,549300QZPLYGEXMFEEXC,549300QZPLYGEXMFEEXC,2022-03-04,2026-03-03,2026-03-03,6,12,$19.50M,$12.07M,212630278,184647982,43445987,53140015,0.0182,0.0028,15776825,991,1,Nelson-Thomas,411176184,GUAR-98796424,A,$46.67M,1,4,0.4804,AA,474055428,NA,NA,5,Corporate Banking,0,0,9999-12-31,1,2,0.0741,2,0.0251,NONE,0.0541,1,ENT-12858183,"Jackson, Robinson and Collins",AA,2024-06-30,2023-09-11,4994556,807689,42638298,41544238,26660215,21702563,20198703,42900206,39925249,91262984,94779366,168562013,115816332,375641329,426263726,17137382,15234831,45081518,28426078,90644978,96314541,99688663,19086274,190333641,13423402,NA,2,19499653,12074438,17932797,12807400,1,2024-09-20,USD,1,2,0,NA,0,NA,0
CUST-64666873,IOB-64666873,IOB-64666873,Nguyen and Sons,FAC-64666873,FAC-64666873,North Christophermouth,US,27406,541511,1,541511,NYSE,MHTW,NA,549300BSQTWARRXZRJSE,549300BSQTWARRXZRJSE,2024-09-05,2028-09-04,2028-09-04,6,1,$18.28M,$10.26M,191793459,180975388,42650082,42934671,0.25,0.165,16907204,753969,4,,,NA,NA,$49.68M,0,1,1.0,BB,210829346,NA,NA,9,Corporate Banking,47220,0,9999-12-31,1,2,0.0271,2,0.0288,NONE,NONE,1,ENT-64666873,Nguyen and Sons,BB,2024-08-21,2023-08-15,4935779,718211,41931871,39290735,26302824,32081349,34936730,33572829,34830542,91957002,93936265,178968643,146230012,417155657,356103688,25735849,22275683,40232846,14291667,80260362,75607907,103795436,NA,184055798,19507814,NA,1,NA,NA,NA,NA,1,2024-03-25,USD,3,1,0,NA,1,0.4895,0
CUST-21606647,IOB-21606647,IOB-21606647,Mccarty-Brown,FAC-21606647,FAC-21606647,Rosalesport,US,96094,488510,1,488510,NYSE,NETI,NA,549300SKNAPTMKHXLZUF,549300SKNAPTMKHXLZUF,2021-10-10,2022-10-10,2022-10-10,7,11,$10.27M,$5.66M,128423180,113065292,24615887,19109783,0.25,0.1539,9496175,394989,1,Cain-Allen,028724661,GUAR-67616225,BB,$15.83M,0,1,1.0,AAA,531475950,NA,NA,11,Middle Market,0,0,9999-12-31,2,2,0.053,2,0.0392,0.103,NONE,1,ENT-21606647,Mccarty-Brown,AAA,2024-06-07,2024-01-03,4803601,399544,24216343,21252749,14114280,20851414,21780374,22697539,19395800,57663233,65707519,89942101,86096250,233701584,248188502,16326703,15410321,19805326,14347462,50479491,56023587,100002295,NA,150481786,9942641,NA,3,NA,NA,NA,NA,1,2024-05-20,USD,3,2,0,NA,3,0.731,0
CUST-68551205,IOB-68551205,IOB-68551205,Adams-Kennedy,FAC-68551205,FAC-68551205,Emilyberg,US,67225,541511,1,541511,NYSE,YVWC,236044,549300OGAHTDRRDBAQOL,549300OGAHTDRRDBAQOL,2022-09-11,2023-09-11,2023-09-11,6,12,$20.53M,$8.48M,240684039,275126427,39781212,20221583,0.1974,0.1,18448385,405178,4,,,NA,NA,$34.19M,0,4,0.1081,BBB,237814241,NA,NA,9,Corporate Banking,0,0,9999-12-31,1,2,0.0691,7,0.0335,NONE,NONE,1,ENT-68551205,Adams-Kennedy,BBB,2024-07-08,2024-01-19,5055421,768301,39012911,33892774,23080167,41704129,43039475,52297553,45726091,117081849,132940259,225135064,173782571,515999484,565997327,36691841,37178968,33709340,27441357,97842538,104971780,167315591,NA,265158129,18567950,NA,3,NA,NA,NA,NA,2,2025-02-14,USD,1,1,0,NA,3,0.4316,0
CUST-34180859,IOB-34180859,IOB-34180859,Ruiz-Floyd,FAC-34180859,FAC-34180859,Garrettberg,US,70679,522110,1,522110,NYSE,NTPA,NA,549300OFXQFMSXEOIEWW,549300OFXQFMSXEOIEWW,2023-06-21,2026-06-20,2026-06-20,7,11,$38.96M,$15.06M,500292141,488193517,112571744,144665690,0.2229,0.068,35512899,590476,4,,,NA,NA,$48.74M,0,1,1.0,A,606261684,NA,NA,2,Corporate Banking,0,0,9999-12-31,1,2,0.0672,1,0.0337,0.1172,0.0472,1,ENT-34180859,Ruiz-Floyd,A,2024-04-09,2024-03-19,20328706,1178228,111393516,125581520,47192883,77714390,71999637,112192055,97942625,237099328,263604837,465895421,243354127,946348876,1034167514,64962027,67538744,87403055,36311128,188676210,173494393,263875880,7768614,452552090,44506337,NA,3,NA,NA,NA,NA,1,2024-06-12,USD,3,2,0,NA,2,0.4731,0
CUST-97406187,IOB-97406187,IOB-97406187,"Medina, Dorsey and Miles",FAC-97406187,FAC-97406187,Kellyfort,US,56288,522110,1,522110,NASDAQ,NRXF,NA,549300EMGLYXFOHWTLNP,549300EMGLYXFOHWTLNP,2025-02-08,2027-02-08,2027-02-08,6,11,$23.64M,$19.33M,243940002,265121229,47450721,49413738,0.1124,0.0384,20240847,102047,2,"Hernandez, Garcia and Huff",398697463,GUAR-84469407,A,$37.83M,0,1,1.0,B,NA,NA,NA,6,Middle Market,0,0,9999-12-31,2,2,0.0792,1,0.0254,NONE,0.0592,1,ENT-97406187,"Medina, Dorsey and Miles",B,2025-01-21,2023-05-14,8076805,830970,46619751,46621327,22246305,45629635,47428614,49580904,43860179,117456844,121179211,157800289,130479270,405736403,362262798,36851501,33603985,43512035,35976508,116340044,106020090,147125588,NA,263465632,13284408,NA,3,NA,NA,NA,NA,1,2024-08-23,USD,3,2,0,NA,2,0.7198,0
CUST-87038586,IOB-87038586,IOB-87038586,"Cline, Johnson and Rodgers",FAC-87038586,FAC-87038586,Smithville,US,13459,541511,1,541511,NYSE,YZWS,203864,549300DAUSHNHKLEYMOM,549300DAUSHNHKLEYMOM,2021-03-10,2022-03-10,2022-03-10,8,1,$13.04M,$8.07M,131798924,144475296,27768095,27333369,0.0893,-0.0001,11015847,-116,1,Carter-Gomez,352486744,GUAR-10545666,B,$26.90M,0,4,0.8631,BBB,683845696,NA,NA,2,Commercial Real Estate,0,0,9999-12-31,1,3,0.0226,7,0.0205,NONE,NONE,1,ENT-87038586,"Cline, Johnson and Rodgers",BBB,2024-12-25,2023-05-20,3803046,572904,27195191,29012409,15245570,22521347,19199653,22638671,23736766,60405588,60115448,79359478,95132181,234897247,254121912,17218149,14978739,33385064,14503895,65107108,70614387,92351347,13654581,157458455,10848155,NA,3,NA,NA,NA,NA,1,2024-12-22,USD,3,1,0,NA,3,0.4517,0
CUST-2438550,IOB-2438550,IOB-2438550,"Lester, Price and Anderson",FAC-2438550,FAC-2438550,Ballland,US,59748,522110,1,522110,NYSE,UPDR,NA,549300PZJNCIVNXNRPUU,549300PZJNCIVNXNRPUU,2024-09-18,2028-09-17,2028-09-17,8,11,$11.55M,$6.34M,140057108,135276062,33372211,22872404,0.25,0.193,10682322,557213,4,,,NA,NA,$16.64M,0,1,1.0,B,745458259,NA,NA,6,Corporate Banking,0,0,9999-12-31,2,1,0.0517,5,NA,0.1017,NONE,1,ENT-2438550,"Lester, Price and Anderson",B,2024-08-02,2023-09-29,5522130,631850,32740361,28449477,17882358,25513474,25218968,34780460,37772014,78176292,84594469,125930308,64460337,268566937,245784206,18859484,17524257,25637200,20534570,65031254,71358669,91319468,21954578,156350722,9211285,NA,3,NA,NA,NA,NA,1,2024-04-06,USD,3,2,0,NA,1,0.8604,0
